2025-04-03 09:16:44 - Anomaly Detected: (4, array([ 23342, 379900,    580,    167]))
2025-04-03 09:16:44 - Anomaly Detected: (6, array([ 41652, 789743,    880,    170]))
2025-04-03 09:16:44 - Anomaly Detected: (7, array([  20485, 1007482,    1058,     172]))
2025-04-03 09:16:44 - Anomaly Detected: (8, array([ 5689, 39243,   179,   172]))
2025-04-03 09:16:44 - Anomaly Detected: (9, array([    1, 39554,   163,   170]))
2025-04-03 09:16:44 - Anomaly Detected: (10, array([  854, 37787,   165,   170]))
2025-04-03 09:16:44 - Anomaly Detected: (11, array([   78, 36686,   132,   170]))
2025-04-03 09:16:46 - Anomaly Detected: (0, array([  79071546, 1579303822,    3721856,        159]))
2025-04-03 09:16:46 - Anomaly Detected: (1, array([ 3151, 13578,    89,   159]))
2025-04-03 09:16:46 - Anomaly Detected: (2, array([    0, 23617,   108,   159]))
2025-04-03 09:16:46 - Anomaly Detected: (3, array([10062, 45905,   246,   167]))
2025-04-03 09:16:46 - Anomaly Detected: (4, array([ 23342, 379900,    580,    167]))
2025-04-03 09:16:46 - Anomaly Detected: (5, array([    1, 25226,   112,   167]))
2025-04-03 09:16:46 - Anomaly Detected: (6, array([ 41652, 789743,    880,    170]))
2025-04-03 09:16:46 - Anomaly Detected: (7, array([  20485, 1007482,    1058,     172]))
2025-04-03 09:16:46 - Anomaly Detected: (8, array([ 5689, 39243,   179,   172]))
2025-04-03 09:16:46 - Anomaly Detected: (9, array([    1, 39554,   163,   170]))
2025-04-03 09:16:46 - Anomaly Detected: (10, array([  854, 37787,   165,   170]))
2025-04-03 09:16:46 - Anomaly Detected: (11, array([   78, 36686,   132,   170]))
2025-04-03 09:16:46 - Anomaly Detected: (12, array([    0, 30164,   115,   170]))
2025-04-03 09:16:46 - Anomaly Detected: (13, array([ 14678, 719385,    796,    170]))
2025-04-03 09:17:13 - Anomaly Detected: (0, array([  79071546, 1579303822,    3721856,        159]))
2025-04-03 09:17:13 - Anomaly Detected: (1, array([ 3151, 13578,    89,   159]))
2025-04-03 09:17:13 - Anomaly Detected: (2, array([    0, 23617,   108,   159]))
2025-04-03 09:17:13 - Anomaly Detected: (3, array([10062, 45905,   246,   167]))
2025-04-03 09:17:13 - Anomaly Detected: (4, array([ 23342, 379900,    580,    167]))
2025-04-03 09:17:13 - Anomaly Detected: (5, array([    1, 25226,   112,   167]))
2025-04-03 09:17:13 - Anomaly Detected: (6, array([ 41652, 789743,    880,    170]))
2025-04-03 09:17:13 - Anomaly Detected: (7, array([  20485, 1007482,    1058,     172]))
2025-04-03 09:17:13 - Anomaly Detected: (8, array([ 5689, 39243,   179,   172]))
2025-04-03 09:17:13 - Anomaly Detected: (9, array([    1, 39554,   163,   170]))
2025-04-03 09:17:13 - Anomaly Detected: (10, array([  854, 37787,   165,   170]))
2025-04-03 09:17:13 - Anomaly Detected: (11, array([   78, 36686,   132,   170]))
2025-04-03 09:17:13 - Anomaly Detected: (12, array([    0, 30164,   115,   170]))
2025-04-03 09:17:13 - Anomaly Detected: (13, array([ 14678, 719385,    796,    170]))
2025-04-03 09:17:13 - Anomaly Detected: (14, array([  262, 33845,   150,   167]))
2025-04-03 09:17:13 - Anomaly Detected: (15, array([    0, 17040,    74,   167]))
2025-04-03 09:17:13 - Anomaly Detected: (16, array([   92, 23613,    92,   167]))
2025-04-03 09:17:13 - Anomaly Detected: (17, array([  6585, 580372,    599,    167]))
2025-04-03 09:17:13 - Anomaly Detected: (18, array([ 3306, 35782,   157,   169]))
2025-04-03 09:17:13 - Anomaly Detected: (19, array([210584,  71173,    350,    171]))
2025-04-03 09:17:13 - Anomaly Detected: (20, array([16744, 56065,   189,   172]))
2025-04-03 09:17:13 - Anomaly Detected: (21, array([10081, 38226,   147,   172]))
2025-04-03 09:17:13 - Anomaly Detected: (22, array([  92, 9163,   59,  172]))
2025-04-03 09:17:13 - Anomaly Detected: (23, array([  9314, 606596,    683,    173]))
2025-04-03 09:17:13 - Anomaly Detected: (24, array([10025, 44877,   162,   175]))
2025-04-03 09:17:13 - Anomaly Detected: (25, array([ 1457, 28257,   129,   177]))
2025-04-03 09:17:13 - Anomaly Detected: (26, array([323836,  46704,    309,    176]))
2025-04-03 09:17:13 - Anomaly Detected: (27, array([  9838, 695106,    763,    173]))
2025-04-03 09:17:13 - Anomaly Detected: (28, array([  3491, 129811,    243,    174]))
2025-04-03 09:17:13 - Anomaly Detected: (29, array([ 1077, 48367,   131,   176]))
2025-04-03 09:17:13 - Anomaly Detected: (30, array([  839, 33039,   106,   176]))
2025-04-03 09:17:13 - Anomaly Detected: (31, array([316978,  59034,    294,    176]))
2025-04-03 09:17:13 - Anomaly Detected: (32, array([  308, 18659,    92,   172]))
2025-04-03 09:17:13 - Anomaly Detected: (33, array([  6881, 594751,    570,    167]))
2025-04-03 09:17:13 - Anomaly Detected: (34, array([  264, 29982,   116,   165]))
2025-04-03 09:17:13 - Anomaly Detected: (35, array([    0, 17572,    70,   164]))
2025-04-03 09:17:13 - Anomaly Detected: (36, array([   92, 21390,    90,   161]))
2025-04-03 09:17:13 - Anomaly Detected: (37, array([  308, 18934,    80,   153]))
2025-04-03 09:17:13 - Anomaly Detected: (38, array([  6662, 552579,    573,    153]))
2025-04-03 09:17:13 - Anomaly Detected: (39, array([    0, 24343,   112,   153]))
2025-04-03 09:17:13 - Anomaly Detected: (40, array([    0, 31837,   153,   153]))
2025-04-03 09:18:15 - Anomaly Detected: (1, array([ 23342, 379900,    580,    167]))
2025-04-03 09:18:15 - Anomaly Detected: (3, array([ 41652, 789743,    880,    170]))
2025-04-03 09:18:15 - Anomaly Detected: (4, array([  20485, 1007482,    1058,     172]))
2025-04-03 09:18:15 - Anomaly Detected: (16, array([210584,  71173,    350,    171]))
2025-04-03 09:18:15 - Anomaly Detected: (17, array([16744, 56065,   189,   172]))
2025-04-03 09:18:15 - Anomaly Detected: (19, array([  92, 9163,   59,  172]))
2025-04-03 09:18:15 - Anomaly Detected: (23, array([323836,  46704,    309,    176]))
2025-04-03 09:18:15 - Anomaly Detected: (24, array([  9838, 695106,    763,    173]))
2025-04-03 09:18:15 - Anomaly Detected: (25, array([  3491, 129811,    243,    174]))
2025-04-03 09:18:15 - Anomaly Detected: (26, array([ 1077, 48367,   131,   176]))
2025-04-03 09:18:15 - Anomaly Detected: (28, array([316978,  59034,    294,    176]))
2025-04-03 09:18:15 - Anomaly Detected: (38, array([  424, 65099,   200,   153]))
2025-04-03 09:18:15 - Anomaly Detected: (40, array([  6186, 548884,    526,    153]))
2025-04-03 09:18:15 - Anomaly Detected: (56, array([  6341, 560449,    567,    153]))
2025-04-03 09:18:15 - Anomaly Detected: (60, array([  6597, 610821,    612,    154]))
2025-04-03 09:18:15 - Anomaly Detected: (67, array([ 26637, 176559,    343,    162]))
2025-04-03 09:18:15 - Anomaly Detected: (69, array([ 54753, 193986,    467,    181]))
2025-04-03 09:18:15 - Anomaly Detected: (70, array([11048, 70509,   264,   182]))
2025-04-03 09:18:15 - Anomaly Detected: (71, array([ 47814, 654350,    784,    186]))
2025-04-03 09:18:15 - Anomaly Detected: (72, array([13028, 91723,   261,   186]))
2025-04-03 09:18:15 - Anomaly Detected: (75, array([ 2892, 65243,   198,   189]))
2025-04-03 09:18:15 - Anomaly Detected: (83, array([ 18570, 128352,    284,    189]))
2025-04-03 09:18:15 - Anomaly Detected: (84, array([ 10795, 241762,    358,    189]))
2025-04-03 09:18:15 - Anomaly Detected: (85, array([ 9935, 25399,   140,   195]))
2025-04-03 09:18:15 - Anomaly Detected: (87, array([  9649, 129490,    282,    198]))
2025-04-03 09:18:15 - Anomaly Detected: (88, array([  5363, 221792,    343,    198]))
2025-04-03 09:18:15 - Anomaly Detected: (90, array([ 13837, 134714,    241,    203]))
2025-04-03 09:18:15 - Anomaly Detected: (92, array([33823, 90792,   331,   212]))
2025-04-03 09:18:15 - Anomaly Detected: (96, array([  6175, 575754,    583,    207]))
2025-04-03 09:19:13 - Anomaly Detected: (10, array([ 69920, 379257,    718,    171]))
2025-04-03 09:19:13 - Anomaly Detected: (11, array([ 54753, 193986,    467,    181]))
2025-04-03 09:19:13 - Anomaly Detected: (12, array([11048, 70509,   264,   182]))
2025-04-03 09:19:13 - Anomaly Detected: (13, array([ 47814, 654350,    784,    186]))
2025-04-03 09:19:13 - Anomaly Detected: (14, array([13028, 91723,   261,   186]))
2025-04-03 09:19:13 - Anomaly Detected: (17, array([ 2892, 65243,   198,   189]))
2025-04-03 09:19:13 - Anomaly Detected: (25, array([ 18570, 128352,    284,    189]))
2025-04-03 09:19:13 - Anomaly Detected: (29, array([  9649, 129490,    282,    198]))
2025-04-03 09:19:13 - Anomaly Detected: (32, array([ 13837, 134714,    241,    203]))
2025-04-03 09:19:13 - Anomaly Detected: (33, array([ 19961, 652416,    660,    206]))
2025-04-03 09:19:13 - Anomaly Detected: (34, array([33823, 90792,   331,   212]))
2025-04-03 09:19:13 - Anomaly Detected: (44, array([  5558, 153304,    309,    202]))
2025-04-03 09:19:13 - Anomaly Detected: (52, array([26016, 46098,   165,   184]))
2025-04-03 09:19:13 - Anomaly Detected: (56, array([ 1969, 10498,    73,   181]))
2025-04-03 09:19:13 - Anomaly Detected: (73, array([10725, 71467,   239,   156]))
2025-04-03 09:19:13 - Anomaly Detected: (85, array([   200, 133343,    255,    154]))
2025-04-03 09:19:13 - Anomaly Detected: (86, array([   961, 106659,    235,    155]))
2025-04-03 09:19:13 - Anomaly Detected: (87, array([ 48103, 281658,    438,    157]))
2025-04-03 09:19:13 - Anomaly Detected: (88, array([  4514, 126875,    240,    158]))
2025-04-03 09:19:13 - Anomaly Detected: (92, array([   108, 125741,    209,    158]))
2025-04-03 09:19:41 - Anomaly Detected: (0, array([ 14425, 600291,    669,    196]))
2025-04-03 09:19:41 - Anomaly Detected: (3, array([ 40474, 404092,    626,    201]))
2025-04-03 09:19:41 - Anomaly Detected: (5, array([ 19961, 652416,    660,    206]))
2025-04-03 09:19:41 - Anomaly Detected: (6, array([33823, 90792,   331,   212]))
2025-04-03 09:19:41 - Anomaly Detected: (10, array([  6175, 575754,    583,    207]))
2025-04-03 09:19:41 - Anomaly Detected: (15, array([ 11818, 483929,    580,    198]))
2025-04-03 09:19:41 - Anomaly Detected: (21, array([  8438, 555559,    550,    186]))
2025-04-03 09:19:41 - Anomaly Detected: (24, array([26016, 46098,   165,   184]))
2025-04-03 09:19:41 - Anomaly Detected: (25, array([  5601, 394986,    466,    186]))
2025-04-03 09:19:41 - Anomaly Detected: (27, array([ 1727, 12087,    87,   183]))
2025-04-03 09:19:41 - Anomaly Detected: (28, array([ 1969, 10498,    73,   181]))
2025-04-03 09:19:41 - Anomaly Detected: (34, array([  5199, 397754,    430,    165]))
2025-04-03 09:19:41 - Anomaly Detected: (44, array([ 11342, 407744,    469,    156]))
2025-04-03 09:19:41 - Anomaly Detected: (45, array([10725, 71467,   239,   156]))
2025-04-03 09:19:41 - Anomaly Detected: (54, array([  7359, 392649,    476,    156]))
2025-04-03 09:19:41 - Anomaly Detected: (59, array([ 48103, 281658,    438,    157]))
2025-04-03 09:19:41 - Anomaly Detected: (78, array([ 44720, 110142,    402,    165]))
2025-04-03 09:19:41 - Anomaly Detected: (81, array([40020, 43336,   186,   174]))
2025-04-03 09:19:41 - Anomaly Detected: (89, array([  3510, 261124,    370,    173]))
2025-04-03 09:19:41 - Anomaly Detected: (99, array([ 12984, 396299,    561,    181]))
2025-04-03 09:20:09 - Anomaly Detected: (0, array([ 1969, 10498,    73,   181]))
2025-04-03 09:20:09 - Anomaly Detected: (1, array([  4437, 226372,    315,    178]))
2025-04-03 09:20:09 - Anomaly Detected: (6, array([  5199, 397754,    430,    165]))
2025-04-03 09:20:09 - Anomaly Detected: (9, array([   93, 19817,   108,   164]))
2025-04-03 09:20:09 - Anomaly Detected: (16, array([ 11342, 407744,    469,    156]))
2025-04-03 09:20:09 - Anomaly Detected: (17, array([10725, 71467,   239,   156]))
2025-04-03 09:20:09 - Anomaly Detected: (20, array([  4233, 234756,    299,    153]))
2025-04-03 09:20:09 - Anomaly Detected: (26, array([  7359, 392649,    476,    156]))
2025-04-03 09:20:09 - Anomaly Detected: (28, array([     0, 239745,    552,    155]))
2025-04-03 09:20:09 - Anomaly Detected: (31, array([ 48103, 281658,    438,    157]))
2025-04-03 09:20:09 - Anomaly Detected: (37, array([  5103, 245322,    344,    160]))
2025-04-03 09:20:09 - Anomaly Detected: (50, array([ 44720, 110142,    402,    165]))
2025-04-03 09:20:09 - Anomaly Detected: (53, array([40020, 43336,   186,   174]))
2025-04-03 09:20:09 - Anomaly Detected: (54, array([14528, 46758,   214,   176]))
2025-04-03 09:20:09 - Anomaly Detected: (60, array([  1536, 226404,    301,    175]))
2025-04-03 09:20:09 - Anomaly Detected: (61, array([  3510, 261124,    370,    173]))
2025-04-03 09:20:09 - Anomaly Detected: (71, array([ 12984, 396299,    561,    181]))
2025-04-03 09:20:09 - Anomaly Detected: (76, array([  864, 78863,   136,   181]))
2025-04-03 09:20:09 - Anomaly Detected: (81, array([88307, 66962,   270,   182]))
2025-04-03 09:20:09 - Anomaly Detected: (82, array([39768, 70036,   247,   181]))
2025-04-03 09:20:09 - Anomaly Detected: (92, array([  1440, 186266,    329,    167]))
2025-04-03 09:20:09 - Anomaly Detected: (93, array([  804, 74510,   224,   163]))
2025-04-03 09:21:15 - Anomaly Detected: (0, array([  81592994, 1611950619,    3783290,        160]))
2025-04-03 09:21:15 - Anomaly Detected: (1, array([  702, 59912,   142,   159]))
2025-04-03 09:21:15 - Anomaly Detected: (6, array([  46539, 1167823,    1397,     165]))
2025-04-03 09:21:17 - Anomaly Detected: (0, array([  81592994, 1611950619,    3783290,        160]))
2025-04-03 09:21:17 - Anomaly Detected: (1, array([  702, 59912,   142,   159]))
2025-04-03 09:21:17 - Anomaly Detected: (2, array([ 3214, 74552,   194,   160]))
2025-04-03 09:21:17 - Anomaly Detected: (5, array([ 33501, 119602,    314,    161]))
2025-04-03 09:21:17 - Anomaly Detected: (6, array([  46539, 1167823,    1397,     165]))
2025-04-03 09:21:17 - Anomaly Detected: (8, array([  810, 75371,   172,   165]))
2025-04-03 09:21:17 - Anomaly Detected: (9, array([  972, 81480,   189,   165]))
2025-04-03 09:21:17 - Anomaly Detected: (10, array([  540, 75586,   189,   165]))
2025-04-03 09:21:17 - Anomaly Detected: (11, array([ 10394, 726297,    809,    165]))
2025-04-03 09:21:19 - Anomaly Detected: (0, array([  81592994, 1611950619,    3783290,        160]))
2025-04-03 09:21:19 - Anomaly Detected: (1, array([  702, 59912,   142,   159]))
2025-04-03 09:21:19 - Anomaly Detected: (2, array([ 3214, 74552,   194,   160]))
2025-04-03 09:21:19 - Anomaly Detected: (3, array([  888, 70657,   201,   158]))
2025-04-03 09:21:19 - Anomaly Detected: (5, array([ 33501, 119602,    314,    161]))
2025-04-03 09:21:19 - Anomaly Detected: (6, array([  46539, 1167823,    1397,     165]))
2025-04-03 09:21:19 - Anomaly Detected: (7, array([ 6380, 71261,   239,   165]))
2025-04-03 09:21:19 - Anomaly Detected: (8, array([  810, 75371,   172,   165]))
2025-04-03 09:21:19 - Anomaly Detected: (9, array([  972, 81480,   189,   165]))
2025-04-03 09:21:19 - Anomaly Detected: (10, array([  540, 75586,   189,   165]))
2025-04-03 09:21:19 - Anomaly Detected: (11, array([ 10394, 726297,    809,    165]))
2025-04-03 09:21:19 - Anomaly Detected: (12, array([ 10781, 107768,    269,    165]))
2025-04-03 09:21:19 - Anomaly Detected: (13, array([  9936, 114121,    245,    166]))
2025-04-03 09:21:51 - Anomaly Detected: (0, array([  81592994, 1611950619,    3783290,        160]))
2025-04-03 09:21:51 - Anomaly Detected: (1, array([  702, 59912,   142,   159]))
2025-04-03 09:21:51 - Anomaly Detected: (2, array([ 3214, 74552,   194,   160]))
2025-04-03 09:21:51 - Anomaly Detected: (3, array([  888, 70657,   201,   158]))
2025-04-03 09:21:51 - Anomaly Detected: (4, array([  756, 61750,   147,   158]))
2025-04-03 09:21:51 - Anomaly Detected: (5, array([ 33501, 119602,    314,    161]))
2025-04-03 09:21:51 - Anomaly Detected: (6, array([  46539, 1167823,    1397,     165]))
2025-04-03 09:21:51 - Anomaly Detected: (7, array([ 6380, 71261,   239,   165]))
2025-04-03 09:21:51 - Anomaly Detected: (8, array([  810, 75371,   172,   165]))
2025-04-03 09:21:51 - Anomaly Detected: (9, array([  972, 81480,   189,   165]))
2025-04-03 09:21:51 - Anomaly Detected: (10, array([  540, 75586,   189,   165]))
2025-04-03 09:21:51 - Anomaly Detected: (11, array([ 10394, 726297,    809,    165]))
2025-04-03 09:21:51 - Anomaly Detected: (12, array([ 10781, 107768,    269,    165]))
2025-04-03 09:21:51 - Anomaly Detected: (13, array([  9936, 114121,    245,    166]))
2025-04-03 09:21:51 - Anomaly Detected: (14, array([ 18563, 100163,    312,    170]))
2025-04-03 09:21:51 - Anomaly Detected: (15, array([ 1749, 64331,   220,   172]))
2025-04-03 09:21:51 - Anomaly Detected: (16, array([ 2274, 65481,   171,   172]))
2025-04-03 09:21:51 - Anomaly Detected: (17, array([ 35161, 620219,    758,    176]))
2025-04-03 09:21:51 - Anomaly Detected: (18, array([  571, 53632,   161,   174]))
2025-04-03 09:21:51 - Anomaly Detected: (19, array([  934, 35139,   113,   170]))
2025-04-03 09:21:51 - Anomaly Detected: (20, array([  540, 50713,   132,   170]))
2025-04-03 09:21:51 - Anomaly Detected: (21, array([ 1316, 46659,   120,   170]))
2025-04-03 09:21:51 - Anomaly Detected: (22, array([  6715, 544831,    562,    169]))
2025-04-03 09:21:51 - Anomaly Detected: (23, array([  632, 55307,   153,   169]))
2025-04-03 09:21:51 - Anomaly Detected: (24, array([  767, 57689,   202,   169]))
2025-04-03 09:21:51 - Anomaly Detected: (25, array([  378, 54284,   150,   169]))
2025-04-03 09:21:51 - Anomaly Detected: (26, array([  432, 65804,   222,   168]))
2025-04-03 09:21:51 - Anomaly Detected: (27, array([ 35238, 152108,    389,    173]))
2025-04-03 09:21:51 - Anomaly Detected: (28, array([ 13330, 760206,    824,    172]))
2025-04-03 09:21:51 - Anomaly Detected: (29, array([ 62796, 325319,    698,    180]))
2025-04-03 09:21:51 - Anomaly Detected: (30, array([112096, 290698,    714,    190]))
2025-04-03 09:21:51 - Anomaly Detected: (31, array([23906, 81978,   268,   192]))
2025-04-03 09:21:51 - Anomaly Detected: (32, array([ 21799, 551670,    701,    193]))
2025-04-03 09:21:51 - Anomaly Detected: (33, array([ 14092, 599585,    646,    193]))
2025-04-03 09:21:51 - Anomaly Detected: (34, array([  55178, 1662227,    1722,     195]))
2025-04-03 09:21:51 - Anomaly Detected: (35, array([  74086, 1023546,    1228,     194]))
2025-04-03 09:21:51 - Anomaly Detected: (36, array([ 24994, 574159,    766,    195]))
2025-04-03 09:21:51 - Anomaly Detected: (37, array([  54946, 3733566,    3511,     195]))
2025-04-03 09:21:51 - Anomaly Detected: (38, array([ 1785, 74794,   174,   195]))
2025-04-03 09:21:51 - Anomaly Detected: (39, array([ 13660, 588750,    674,    196]))
2025-04-03 09:21:51 - Anomaly Detected: (40, array([ 26431, 120956,    270,    197]))
2025-04-03 09:21:51 - Anomaly Detected: (41, array([  5901, 350336,    432,    197]))
2025-04-03 09:21:51 - Anomaly Detected: (42, array([  893, 74373,   177,   194]))
2025-04-03 09:21:51 - Anomaly Detected: (43, array([  9701, 545103,    582,    192]))
2025-04-03 09:21:51 - Anomaly Detected: (44, array([  16592, 1673874,    1558,     191]))
2025-04-03 09:21:51 - Anomaly Detected: (45, array([ 2986, 79556,   169,   189]))
2025-04-03 09:22:13 - Anomaly Detected: (0, array([  81592994, 1611950619,    3783290,        160]))
2025-04-03 09:22:13 - Anomaly Detected: (1, array([  702, 59912,   142,   159]))
2025-04-03 09:22:13 - Anomaly Detected: (2, array([ 3214, 74552,   194,   160]))
2025-04-03 09:22:13 - Anomaly Detected: (3, array([  888, 70657,   201,   158]))
2025-04-03 09:22:13 - Anomaly Detected: (4, array([  756, 61750,   147,   158]))
2025-04-03 09:22:13 - Anomaly Detected: (5, array([ 33501, 119602,    314,    161]))
2025-04-03 09:22:13 - Anomaly Detected: (6, array([  46539, 1167823,    1397,     165]))
2025-04-03 09:22:13 - Anomaly Detected: (7, array([ 6380, 71261,   239,   165]))
2025-04-03 09:22:13 - Anomaly Detected: (8, array([  810, 75371,   172,   165]))
2025-04-03 09:22:13 - Anomaly Detected: (9, array([  972, 81480,   189,   165]))
2025-04-03 09:22:13 - Anomaly Detected: (10, array([  540, 75586,   189,   165]))
2025-04-03 09:22:13 - Anomaly Detected: (11, array([ 10394, 726297,    809,    165]))
2025-04-03 09:22:13 - Anomaly Detected: (12, array([ 10781, 107768,    269,    165]))
2025-04-03 09:22:13 - Anomaly Detected: (13, array([  9936, 114121,    245,    166]))
2025-04-03 09:22:13 - Anomaly Detected: (14, array([ 18563, 100163,    312,    170]))
2025-04-03 09:22:13 - Anomaly Detected: (15, array([ 1749, 64331,   220,   172]))
2025-04-03 09:22:13 - Anomaly Detected: (16, array([ 2274, 65481,   171,   172]))
2025-04-03 09:22:13 - Anomaly Detected: (17, array([ 35161, 620219,    758,    176]))
2025-04-03 09:22:13 - Anomaly Detected: (18, array([  571, 53632,   161,   174]))
2025-04-03 09:22:13 - Anomaly Detected: (19, array([  934, 35139,   113,   170]))
2025-04-03 09:22:13 - Anomaly Detected: (20, array([  540, 50713,   132,   170]))
2025-04-03 09:22:13 - Anomaly Detected: (21, array([ 1316, 46659,   120,   170]))
2025-04-03 09:22:13 - Anomaly Detected: (22, array([  6715, 544831,    562,    169]))
2025-04-03 09:22:13 - Anomaly Detected: (23, array([  632, 55307,   153,   169]))
2025-04-03 09:22:13 - Anomaly Detected: (24, array([  767, 57689,   202,   169]))
2025-04-03 09:22:13 - Anomaly Detected: (25, array([  378, 54284,   150,   169]))
2025-04-03 09:22:13 - Anomaly Detected: (26, array([  432, 65804,   222,   168]))
2025-04-03 09:22:13 - Anomaly Detected: (27, array([ 35238, 152108,    389,    173]))
2025-04-03 09:22:13 - Anomaly Detected: (28, array([ 13330, 760206,    824,    172]))
2025-04-03 09:22:13 - Anomaly Detected: (29, array([ 62796, 325319,    698,    180]))
2025-04-03 09:22:13 - Anomaly Detected: (30, array([112096, 290698,    714,    190]))
2025-04-03 09:22:13 - Anomaly Detected: (31, array([23906, 81978,   268,   192]))
2025-04-03 09:22:13 - Anomaly Detected: (32, array([ 21799, 551670,    701,    193]))
2025-04-03 09:22:13 - Anomaly Detected: (33, array([ 14092, 599585,    646,    193]))
2025-04-03 09:22:13 - Anomaly Detected: (34, array([  55178, 1662227,    1722,     195]))
2025-04-03 09:22:13 - Anomaly Detected: (35, array([  74086, 1023546,    1228,     194]))
2025-04-03 09:22:13 - Anomaly Detected: (36, array([ 24994, 574159,    766,    195]))
2025-04-03 09:22:13 - Anomaly Detected: (37, array([  54946, 3733566,    3511,     195]))
2025-04-03 09:22:13 - Anomaly Detected: (38, array([ 1785, 74794,   174,   195]))
2025-04-03 09:22:13 - Anomaly Detected: (39, array([ 13660, 588750,    674,    196]))
2025-04-03 09:22:13 - Anomaly Detected: (40, array([ 26431, 120956,    270,    197]))
2025-04-03 09:22:13 - Anomaly Detected: (41, array([  5901, 350336,    432,    197]))
2025-04-03 09:22:13 - Anomaly Detected: (42, array([  893, 74373,   177,   194]))
2025-04-03 09:22:13 - Anomaly Detected: (43, array([  9701, 545103,    582,    192]))
2025-04-03 09:22:13 - Anomaly Detected: (44, array([  16592, 1673874,    1558,     191]))
2025-04-03 09:22:13 - Anomaly Detected: (45, array([ 2986, 79556,   169,   189]))
2025-04-03 09:22:13 - Anomaly Detected: (46, array([  2739, 286648,    385,    186]))
2025-04-03 09:22:13 - Anomaly Detected: (47, array([ 5619, 87232,   210,   187]))
2025-04-03 09:22:13 - Anomaly Detected: (48, array([ 1682, 61643,   182,   187]))
2025-04-03 09:22:13 - Anomaly Detected: (49, array([  702, 75997,   212,   187]))
2025-04-03 09:22:13 - Anomaly Detected: (50, array([  9951, 560079,    681,    187]))
2025-04-03 09:22:13 - Anomaly Detected: (51, array([  844, 76312,   294,   188]))
2025-04-03 09:22:13 - Anomaly Detected: (52, array([   9841, 1055071,    1256,     188]))
2025-04-03 09:22:13 - Anomaly Detected: (53, array([   740, 262103,    473,    188]))
2025-04-03 09:22:13 - Anomaly Detected: (54, array([  6494, 678214,    724,    187]))
2025-04-03 09:22:13 - Anomaly Detected: (55, array([  9066, 789773,    807,    187]))
2025-04-03 09:22:13 - Anomaly Detected: (56, array([  1012, 207425,    320,    187]))
2025-04-03 09:22:13 - Anomaly Detected: (57, array([  578, 73727,   202,   187]))
2025-04-03 09:22:13 - Anomaly Detected: (58, array([ 1580, 76037,   212,   186]))
2025-04-03 09:22:13 - Anomaly Detected: (59, array([  648, 71822,   198,   183]))
2025-04-03 09:22:13 - Anomaly Detected: (60, array([  6890, 724960,    786,    180]))
2025-04-03 09:22:13 - Anomaly Detected: (61, array([ 10570, 246679,    385,    181]))
2025-04-03 09:22:13 - Anomaly Detected: (62, array([ 22646, 133194,    352,    187]))
2025-04-03 09:22:13 - Anomaly Detected: (63, array([ 32093, 437408,    724,    194]))
2025-04-03 09:22:13 - Anomaly Detected: (64, array([  5235, 110915,    254,    184]))
2025-04-03 09:22:13 - Anomaly Detected: (65, array([  9419, 767759,    856,    179]))
2025-04-03 09:22:13 - Anomaly Detected: (66, array([  810, 98694,   202,   176]))
2025-04-03 09:22:13 - Anomaly Detected: (67, array([  594, 71804,   191,   176]))
2025-04-03 09:22:41 - Anomaly Detected: (0, array([  81592994, 1611950619,    3783290,        160]))
2025-04-03 09:22:41 - Anomaly Detected: (1, array([  702, 59912,   142,   159]))
2025-04-03 09:22:41 - Anomaly Detected: (4, array([  756, 61750,   147,   158]))
2025-04-03 09:22:41 - Anomaly Detected: (5, array([ 33501, 119602,    314,    161]))
2025-04-03 09:22:41 - Anomaly Detected: (6, array([  46539, 1167823,    1397,     165]))
2025-04-03 09:22:41 - Anomaly Detected: (12, array([ 10781, 107768,    269,    165]))
2025-04-03 09:22:41 - Anomaly Detected: (13, array([  9936, 114121,    245,    166]))
2025-04-03 09:22:41 - Anomaly Detected: (14, array([ 18563, 100163,    312,    170]))
2025-04-03 09:22:41 - Anomaly Detected: (18, array([  571, 53632,   161,   174]))
2025-04-03 09:22:41 - Anomaly Detected: (19, array([  934, 35139,   113,   170]))
2025-04-03 09:22:41 - Anomaly Detected: (20, array([  540, 50713,   132,   170]))
2025-04-03 09:22:41 - Anomaly Detected: (21, array([ 1316, 46659,   120,   170]))
2025-04-03 09:22:41 - Anomaly Detected: (23, array([  632, 55307,   153,   169]))
2025-04-03 09:22:41 - Anomaly Detected: (24, array([  767, 57689,   202,   169]))
2025-04-03 09:22:41 - Anomaly Detected: (25, array([  378, 54284,   150,   169]))
2025-04-03 09:22:41 - Anomaly Detected: (27, array([ 35238, 152108,    389,    173]))
2025-04-03 09:22:41 - Anomaly Detected: (31, array([23906, 81978,   268,   192]))
2025-04-03 09:22:41 - Anomaly Detected: (34, array([  55178, 1662227,    1722,     195]))
2025-04-03 09:22:41 - Anomaly Detected: (35, array([  74086, 1023546,    1228,     194]))
2025-04-03 09:22:41 - Anomaly Detected: (37, array([  54946, 3733566,    3511,     195]))
2025-04-03 09:22:41 - Anomaly Detected: (40, array([ 26431, 120956,    270,    197]))
2025-04-03 09:22:41 - Anomaly Detected: (44, array([  16592, 1673874,    1558,     191]))
2025-04-03 09:22:41 - Anomaly Detected: (48, array([ 1682, 61643,   182,   187]))
2025-04-03 09:22:41 - Anomaly Detected: (52, array([   9841, 1055071,    1256,     188]))
